media,varianza,asimetria,curtosis,maximo,minimo,medias_fourier,varianzas_fourier,asimetria_fourier,curtosis_fourier,maximos_fourier,minimos_fourier
128.7270539045842,515.2242875874738,-2.288404965795174,5.839689241347745,224,0,12863.79422850193,176254831602.04697,3075.3234925049896,9730260.563858677,1329171710.0,3.596710390054072
128.81129957433555,517.747946056262,-2.420707331618879,6.179954152026935,204,6,11303.151987452218,176542632810.1489,3073.9855756313987,9724050.760561302,1330041589.0,2.7062121137039
128.4833632334073,507.8810793241985,-2.550377499588029,7.166707555642798,216,7,11204.819086939462,175571738196.22885,3075.5712195342808,9732073.39367256,1326655481.0,1.2177368750072302
130.82574206547207,875.0505345331474,-2.358002476936059,6.854503393450438,245,0,7889.080811982089,185697971022.942,2987.6881341805483,9352151.43213716,1350841723.0,1.5477663447399983
128.65229522936605,584.1379783441511,-2.481352690922506,6.288148674764209,234,6,10618.554717419109,176820447164.71317,3055.7883133847304,9645799.426851686,1328399789.0,0.5387189532802281
126.420564071255,573.3631161617163,-2.438522860614536,5.866355198986506,227,3,10735.4486272595,170828860182.77164,3053.7671496906837,9635778.464289522,1305356040.0,2.5820387990053835
127.34450618584816,409.1317838427741,-2.8769455261369274,12.762250898150402,212,0,7376.253467147948,171614891048.78848,3098.4270730423664,9829772.907894935,1314896208.0,0.9633516690460716
127.8751501137378,611.388019729335,-2.4720049865797638,6.110390410047675,231,2,10748.461287048152,175040559179.96045,3046.923335538527,9607319.658944627,1320375374.0,1.913110410441706
126.13014396197995,589.7727892298145,-2.32340621344956,5.472966935743241,232,4,11357.44107892529,170227224322.13864,3048.8396956479446,9615100.473757308,1302357306.0,1.3638361295899706
128.82607522112238,526.2207896362909,-2.330340772052488,5.856033655054622,223,5,11787.992009313197,176658230383.38858,3072.1552263314165,9715794.033587668,1330194155.0,1.795076631282718
128.9212711553838,435.5300594664706,-3.1055594924957397,11.025213153210164,227,3,10725.013469960895,175999085451.06918,3095.3535873359097,9817534.793369744,1331177101.0,2.322720692725531
128.87468543908366,511.6949583263258,-2.310932710674196,5.876768427240453,218,5,14168.8345116409,176575791192.58133,3077.5692754990173,9739460.496207967,1330696080.0,3.021117849503753
128.3972600272103,333.0600446352824,-2.071884259045809,5.50996513852655,193,0,8535.602688654268,173590932330.7414,3121.934652544002,9928920.150389967,1325766422.0,0.4543352430559708
126.11817892860242,489.9377531920104,-2.479155586558233,7.600632468950433,182,0,7339.87954298295,169240330875.2944,3073.743964441029,9723791.739427462,1302233761.0,2.3745981051716742
128.83872409521123,746.1410047870953,-2.735089289387524,8.846179192656237,212,0,6825.159536225185,179055043966.30496,3013.3513457376544,9461561.935984593,1330324761.0,0.2971257339247729
126.10530343119328,576.7764025292056,-2.4869011089639583,6.355491117204196,221,0,10114.711045443417,170055018045.4673,3051.321793317228,9626936.335394189,1302100815.0,0.7667249434616543
119.2019951762161,731.5584366881244,-1.2152491160936647,3.4341244653396155,255,0,7964.8998568537345,154206550456.27017,2986.961132641017,9347373.197154513,1230820678.0,0.796191297345241
128.98025026187582,324.95740842431564,-2.095270266898753,6.083154866657187,183,8,6787.839076206012,175083377444.67575,3124.207775295564,9938892.983742405,1331786090.0,1.2253871974256736
125.98874466563568,743.3372016454404,-1.6228228057851055,5.718958254926937,255,5,9338.544093469607,171486538971.2143,3006.676311608828,9432335.361952728,1300897287.0,2.158687053897298
137.94083213758864,1148.3124715369318,-1.8788869570393971,4.914185425855603,219,3,7020.508713394675,208277932911.4049,2951.0184135234285,9189152.061195431,1424308614.0,1.0331175372528807
126.74693884191996,809.5808207757145,-2.191100626061301,6.586370787942409,254,0,7263.354835432415,174183591004.53467,2991.690732434347,9364993.458907396,1308726024.0,2.344018242929472
128.90834490984653,516.3501093987762,-2.325540224011885,5.835076409179184,229,1,11309.808887352954,176786294817.93146,3074.5827579914453,9726527.224950643,1331043631.0,1.0698314938312807
128.5125690716889,630.6407554305091,-2.3426887378930323,5.531698425060966,231,1,11522.17785619505,176909582089.4502,3043.895343946024,9594327.469755318,1326957046.0,1.5157592624107317
123.0247768050838,509.1720233971744,-1.6011127164217014,4.233431435250411,220,0,7434.247184448288,161479681005.8005,3062.6613180801096,9671368.45238868,1270292825.0,0.2215331793816868
128.7660122934435,556.9414309565395,-2.54784647558246,6.763737629151699,230,1,10832.799496446392,176837290238.06967,3063.1009471313573,9678034.488019647,1329573975.0,2.6893636463174357
114.43745651543983,583.8245429816769,-2.552363404207668,7.818285349452349,201,0,7215.832836407895,141198307019.47717,3015.610572524089,9470341.166066991,1181624415.0,1.9610079824726017
123.59897085895274,594.2707394529049,-1.7352129532851988,5.442224135615817,229,0,8226.798674407655,163808149433.57114,3039.110231589931,9574762.0875049,1276221668.0,0.7788563704938325
127.2303524360651,547.2171840308288,-2.344988475556204,5.597144015988807,226,4,10622.564261248608,172682196531.5153,3062.6981917451303,9673979.238399137,1313717513.0,1.1920643193886384
125.7972597754066,614.1100383698013,-2.301904698598685,5.256418376275446,229,1,10577.114094915823,169629710694.42316,3040.7730884331904,9581127.683524156,1298920109.0,0.6893776541556821
126.8112670335511,659.2257006706994,-2.732195700643405,9.362702302898972,205,0,7262.484809336719,172799529933.39398,3030.0622621964394,9534348.237474972,1309390245.0,0.6569922040314093
128.7669948120692,613.0037396479994,-2.503848987531016,6.283150552602976,226,6,10276.589947884717,177430515747.04306,3048.346701385929,9613824.351009712,1329584120.0,1.1638161210561635
126.2260490141692,609.5412095891395,-2.225397693921549,4.87380718847593,216,5,11279.89458257313,170682998934.2059,3043.876841545747,9593037.031980203,1303347574.0,0.3988096005234258
125.87366650577056,579.3137032719296,-2.505605734481664,6.424468693201908,221,3,10054.214843644364,169479761860.8777,3050.0292254643346,9621373.270444635,1299709047.0,2.440034816269701
128.1185648661799,510.6912584519941,-2.8683309900040093,9.091386482524268,218,1,11137.372956560124,174635712195.62677,3074.0939568039307,9725451.946888365,1322888754.0,0.9990285525165788
126.0243980342267,603.9680650550735,-2.86552709938326,10.138276587610504,191,0,7120.616178183362,170176763491.2428,3042.691190984301,9588706.730765045,1301265426.0,0.5151176636368869
122.76724719684384,524.1098758487431,-1.4280355041897177,4.049208648113605,232,1,7231.582587784524,160983302881.27625,3057.1557494723324,9649744.892787466,1267633702.0,1.4180545190874023
128.94436910779368,586.2004575921708,-2.486245965786643,6.350570210280932,233,4,11197.737151324793,177605970285.6897,3056.1318347395554,9647744.943053303,1331415599.0,0.7782247479403869
130.18404922413472,327.76859353988027,-2.7834189535442952,10.152678669679856,197,0,9404.505867434376,178291402820.38916,3125.880971321223,9947145.199422644,1344215921.0,1.51570202882882
128.31594980738956,572.8360299884055,-2.5360882398865208,6.630836301544262,218,3,10060.254957278132,175822859557.19473,3057.636581694048,9653940.192050664,1324926853.0,1.4863127559550129
127.81541840475778,503.9322859500893,-2.707620772669872,7.672452945610592,193,5,8837.335216432784,173810755782.27252,3074.3049682608766,9725521.291967096,1319758614.0,1.8309819640760656
127.56458619356498,510.21541073794594,-3.2588390330617565,14.243562510012108,227,0,6706.893381003978,173247321992.17563,3071.098253623879,9712315.520931102,1317168645.0,1.7200170752486317
134.68722146638072,858.7795462283423,-1.4532050668421754,4.423599863095017,255,0,8885.147585558963,196099715420.38287,3005.598328662528,9421864.869824614,1390713444.0,1.8429946061010445
128.75419379044354,627.4205507930932,-2.382934078523732,5.743653979196299,238,1,11535.672816874592,177517874763.66205,3045.387706221757,9600555.480758566,1329451943.0,1.9689914020498656
124.45149641121634,570.206875154826,-1.911922618315221,6.377906412430502,233,0,8164.045902200653,165744234216.50668,3048.0285203088074,9613065.34547901,1285024424.0,1.3686935231569903
121.7633133452856,963.1859004998062,-1.309180381698984,2.1832848721992084,244,0,8044.6215582681025,162969730112.98438,2931.299200836685,9112012.103345815,1257267579.0,2.964084395472838
111.31677097795904,570.5077705795154,3.012909819931624,18.108575018259547,255,31,9149.548476705597,133754758954.67218,3007.811129482377,9448162.846644634,1149401764.0,1.3701025644238567
127.94997580747632,880.7263020046236,-2.1404293109131576,5.434072521635038,217,0,7465.740002829089,178079058655.21027,2978.028246749414,9304935.895133944,1321147987.0,0.2786444573926935
129.4166575307123,515.6537007189216,-2.3905858357597163,6.188837421228925,209,2,12710.853729239883,178101290496.4737,3076.7081751230785,9735448.214461315,1336292215.0,1.3935874762699263
132.37240564722072,960.4022702913568,-1.7204548814367424,3.98344379204714,255,2,9470.528261935176,190755113140.43985,2973.994434035455,9289754.331491351,1366811804.0,0.4854123104488424
125.11107283479818,527.9071758099177,-1.6890062261233412,5.221103264265691,224,0,7843.811212488135,167012230418.66287,3061.439088938673,9669981.802179853,1291834883.0,0.6480225243118707
129.53923266118537,883.3995420433378,-2.32192346542355,6.2357242597373,221,0,8531.040295712599,182314986328.47308,2982.8833327873317,9326762.69324558,1337557865.0,0.7141586880262617
129.70402752253062,533.2483954168855,-2.3195610468950005,5.998661418555143,218,5,13820.254824633792,179022404207.58228,3073.455072887189,9721372.549849125,1339259455.0,2.295611167562086
126.84959639742524,637.1131523708692,-2.4708905956899514,8.500414855876706,228,0,7244.913499619547,172671853001.3831,3036.532403972302,9560172.52261264,1309786015.0,1.7928161840300916
127.01285622474217,616.0797489763924,-2.4013473093361406,5.78303988892373,217,3,10606.897709783732,172822601093.97385,3043.4503579493853,9592360.447764369,1311471755.0,1.3800863290758758
126.8667678594672,555.7667268357874,-2.352966044553036,5.61233861355031,209,6,11959.661262122896,171786350359.49478,3060.266449391179,9663836.008217756,1309963319.0,1.3172458030066634
126.6269520596767,568.9229656638821,-2.316093683372108,5.428297501337388,216,5,11687.859276289488,171300916633.5377,3056.1485437683627,9645464.756036222,1307487100.0,0.5639504722407997
129.0629740688687,497.6524060040496,-2.5258998612556214,6.8715890948405765,222,3,11033.609765527612,177011286038.542,3079.7039919043773,9748440.63821847,1332640255.0,2.01530187860896
128.60298828996628,539.9755401416254,-1.9394851733346163,6.357205702821855,225,0,7555.752303534055,176289138491.12775,3066.6355614308186,9689487.045651566,1327890670.0,0.598002316593209
130.35844962144222,610.049361555549,-3.029673106158673,10.149578152708791,195,4,7673.918803038266,181704827357.2047,3052.5653493487703,9628742.746424112,1346016693.0,1.7477781136910462
126.89380092245376,575.8350173943776,-2.3108991916867154,5.315058955694184,210,1,12658.116410908342,172047203347.92828,3055.303546718033,9642752.47700627,1310242449.0,2.2143759688507987
128.8508857291615,514.9665829134809,-2.410624684643649,6.286435588137012,212,8,11900.486934634038,176605372134.7184,3075.2740291343357,9729101.652083673,1330450336.0,3.0293782025977047
126.2686023849296,548.2742343979053,-2.513453173968287,6.430007407346666,202,3,9682.799013219575,170194808324.26938,3059.361371343677,9661023.599893332,1303786959.0,1.4110398096263863
128.9727334375155,804.4733055495146,-1.582492301651909,3.693641925600837,255,15,8117.821583763471,179994775469.734,3000.230202385625,9402280.665003708,1331708475.0,0.1847513936581669
129.0938453948592,506.2917070894101,-2.681591667482088,7.947063817271383,231,3,11075.457932240724,177181856536.59088,3077.062705915117,9738899.253521793,1332959017.0,1.44269795430944
125.02833052991892,687.311321321949,-1.3330242725051,3.384844720920391,220,0,7611.808616583588,168448036204.58444,3018.4028998510107,9481223.375206431,1290980527.0,0.5851327090907266
128.7530805275946,525.0742772473462,-2.384101710932488,5.982683911981777,214,3,11522.87614978017,176458432933.237,3072.092631773531,9715760.112368004,1329440448.0,0.6394718272933511
132.27197984718228,414.48017008252,-1.862106143573295,7.26771453196949,225,0,7161.600450742757,184882172493.9839,3105.462160502647,9858670.189903326,1365774857.0,1.2181098448669787
128.3332684777421,611.1361596662776,-2.3617286449993165,5.7459182111061615,229,4,11812.011250901132,176225907859.20865,3048.6517061488225,9615020.895274522,1325105677.0,1.8651931193205007
157.66471021656668,1296.540099805232,-1.9974369608347688,5.305955644897411,255,1,7731.239659802406,270000697185.32205,2984.278955222568,9332270.816555806,1627967596.0,0.8432052046888938
126.98927016056552,537.3827795941357,-2.6220451791815176,7.042256582990525,204,7,9875.511752568056,171963136598.62512,3064.079552932787,9681248.82200369,1311228217.0,1.742214756059194
127.70362657357936,534.9877127119996,-2.662365778227317,7.597280067533378,222,1,10141.01508140029,173811729600.11874,3066.274181120608,9691381.98754984,1318604307.0,2.736959560117504
128.77982982719294,542.1512214972347,-2.319531859434901,5.770678376073429,231,2,12895.448148215502,176672375671.0565,3068.498866534845,9700271.190502888,1329716648.0,1.5809323886727191
105.25463008875886,435.0398375367163,-2.2890199063610024,7.3225797306225395,218,0,6637.519870267028,118839428621.97182,3038.56234339064,9567498.143425722,1086807104.0,0.9798188304756136
128.27797480878417,589.19398862899,-2.5316401360123417,6.594910378731054,238,1,10314.146751884866,175885977530.78076,3053.4225638879084,9635622.38106664,1324534742.0,1.3756094044314278
126.2656879509223,561.9109250039105,-2.446978412298573,6.1493564102321,206,0,9841.649191908184,170324913051.18332,3055.601212118472,9645354.521322304,1303756866.0,1.8906723637356584
129.38523882224055,631.0681979099002,-2.515872266475648,5.896577002706994,250,0,11573.368999516517,179236667323.00092,3046.4634886038616,9603368.708350483,1335967801.0,0.908181605197688
130.5878980822631,612.4630774830681,-2.4513265142664897,5.786653303329459,241,1,11267.344132934217,182279912696.1901,3053.7558250129828,9635415.46451858,1348385864.0,0.4444205608874262
125.5298609152638,681.5125174532739,-1.310644141448719,1.4244301286798011,237,2,9044.151307012397,169661832714.13568,3022.187112179314,9496756.471134918,1296159081.0,2.312377147689679
125.80344155597636,528.7671771626407,-1.5789468666624145,2.6541124330571924,233,2,8902.01484387631,168797191786.71957,3063.378528566014,9677763.644043695,1298983939.0,0.3148415137565729
129.39638684949423,710.8536349065415,-2.1871563164116505,4.123304932495755,227,4,11472.259454142591,180092610399.0168,3026.529019682829,9515820.694382211,1336082910.0,2.3274446974277256
129.22155848276267,611.7792798292758,-2.283145357694092,5.402835194150972,231,0,15499.592363253976,178494138335.57263,3053.398644502244,9634327.46359034,1334277719.0,0.2086964113667735
129.94175470756682,637.1118783724444,-1.7956471150185134,2.713986673532536,220,0,8972.47841719605,180842681389.05292,3045.387148786227,9597127.68964827,1341714108.0,2.545598687122204
127.68735317907968,689.3692794344394,-2.2927131939277,4.579633790503587,242,2,9968.365417798175,175366355360.89716,3026.4065683966683,9515845.464441886,1318436276.0,0.423005340576943
129.01738665734865,628.7517034173786,-2.451087295130606,5.760735011133978,245,0,12861.499081288735,178199792963.38232,3046.778318368973,9605359.9809091,1332169542.0,1.0962720544675164
128.17677190382184,617.2933778817577,-1.624759836568637,2.514927322513411,222,1,9021.670591361784,175933121196.74094,3045.653326191427,9600281.838796148,1323489771.0,2.21026369457949
129.58559243209822,672.2407898628866,-1.6427907104240778,2.1853976287013834,236,0,9161.904755116744,180247543882.2584,3035.6756904919566,9555173.451238004,1338036553.0,2.48544680067596
129.18475398392175,645.4874734336901,-2.319376299113728,5.11893274922001,227,0,12806.554940768978,178820221078.54907,3043.123915551561,9588503.327136831,1333897694.0,1.1725848036353794
126.64473443620768,873.9872589999878,-0.9279967086335448,1.7476063729614806,218,0,12075.081533098844,174488161395.96896,2982.2195211049434,9304814.344468756,1307670712.0,1.530303246140899
129.6841790967298,534.427979774762,-2.676182702253106,7.273647885625678,232,0,10600.10329943501,179060060948.04126,3071.2549012777104,9711429.78891173,1339054510.0,1.6277099855381647
128.89645348062427,580.9818754772532,-2.457720617452749,6.407634169301927,246,2,15111.39083170622,177321553459.13144,3060.279401715127,9664266.289935391,1330920846.0,0.8727948889992692
129.05526277458225,564.5499822746294,-2.167249980714219,7.729064514025648,228,0,7082.722773311783,177753060664.11685,3060.986992562176,9665297.15609115,1332560632.0,0.3399975633024441
126.8849263919708,680.1713112836388,-1.771475664437774,2.51411100781544,217,1,9006.386798699245,173180386315.83206,3026.424296222104,9514734.254492158,1310150815.0,2.0374232850063083
124.98041073830392,462.0052131789036,-1.8580010059329184,4.175401379598266,225,0,8580.201380814335,165982253533.2646,3079.593377450754,9749297.27011352,1290485731.0,1.5701056263339876
128.00203370218054,657.4646113443254,-1.4052828496614032,1.8903544827418568,243,1,9264.506012722652,175881255725.34045,3034.8760873137744,9553703.734165184,1321685511.0,3.299380971283353
127.06324475783458,618.422616564074,-2.286235569724304,5.205840650213126,239,0,14437.63516773203,172883045844.7635,3045.7492123623374,9600816.47605443,1311992042.0,1.483469679908907
131.24902900623545,607.9839342723435,-2.593581850061033,8.886080319194289,242,0,7013.969068229811,184098852967.9099,3054.1996619868764,9638799.484203622,1355212374.0,2.060251326226346
129.29815503436927,646.5764978264532,-2.3886051035828357,5.354656313058138,248,0,12353.996987723724,179145515995.4275,3042.7489619485536,9587291.38388133,1335068617.0,2.0888915403687305
133.13755406031513,611.0906928034525,-1.8317579612246,6.125671013668638,217,0,7153.6124304613,189284484638.19485,3058.884027048736,9654412.756707696,1374712347.0,0.9658648363006436
126.63438879109437,641.8490603280028,-2.400634203539292,5.355653618234308,241,1,11225.81259112543,172083949933.66876,3036.38274549861,9560175.671974633,1307563888.0,2.3322364071312727
128.22447204514182,501.161569315348,-2.410266492584724,9.347654438281328,232,0,7687.738602378782,174882575750.18152,3076.028609724338,9730494.342028543,1323982299.0,1.0793722884750907
127.43752721416794,630.1799531642565,-1.6836627531476616,5.397658082232548,241,0,7550.696916526447,174139436237.07443,3040.634996958552,9575313.6944645,1315856697.0,1.992113552637688
129.25112469086255,627.3199632133167,-2.296248579021549,5.541869583389081,236,1,16226.4552258471,178710451329.80328,3050.055653348593,9619815.10459318,1334583005.0,2.447276385991653
129.1914058626097,620.6655216758968,-2.360718751446556,5.502476139703605,252,1,13301.902992574554,178568735450.77625,3049.683152779857,9617429.672733096,1333966378.0,0.4402824786249866
128.0100992648882,689.9572155362738,-1.4015556018487134,1.674920135192246,236,0,9162.91766712682,176239951197.82544,3026.868644580107,9517451.517580109,1321768792.0,1.1183049775298797
129.48542463399366,692.2667436317467,-2.1683494720103536,4.251352467752569,238,0,12280.588678016606,180119496839.72153,3031.778948791893,9539082.46215946,1337002270.0,3.619292653668949
129.21600621141593,623.7088369321476,-2.329402395567464,5.344469204791366,238,0,13665.641048776495,178655988417.72562,3049.1903049451007,9615347.9455162,1334220389.0,3.118053289570843
129.52784193391432,583.2629477403866,-2.5353516562473533,6.384912146889059,239,1,12009.24918445698,179114011132.02554,3059.2488842436765,9658896.836625632,1337440250.0,1.5827825917186826
129.544921875,610.7807755817613,-2.57446706747461,6.403972024649558,250,1,12060.4260606064,179442604576.23672,3052.2589998312437,9628670.427951535,1337616609.0,0.4635178634784166
128.06939128588783,546.3990984985973,-1.667624380502451,3.147693451770045,215,0,8962.834316390985,174918044933.01724,3063.844068408769,9679416.894943384,1322381012.0,0.3611747473345038
129.18110283042842,562.6911896689362,-2.6516705858358733,6.838130964470222,244,3,9877.301931540422,178022014082.55295,3062.654295374594,9673530.618241549,1333859994.0,2.0612913687303034
128.98735780839365,582.2276385468681,-2.39865449469242,5.99623892609911,243,0,14243.063586382576,177601964118.6743,3059.605371007452,9661024.234885735,1331859479.0,1.9295607076721464
129.23040638016317,689.636220463078,-2.2408438652995923,4.822990282300899,247,2,14623.692861045998,179348047371.10565,3033.0587310364067,9545597.469809724,1334369078.0,1.8262400325111636
124.41382996897778,569.1697720809625,-1.433608261837409,2.30044014015201,230,2,8584.379403178187,165629695733.26215,3048.6346730352507,9614677.6984182,1284635499.0,0.4907935291112262
126.15379462348764,476.9172143133487,-2.008682509169605,6.818193381177181,197,0,6892.014197480661,169205034239.30164,3078.247340452571,9739123.308562027,1302601511.0,0.4323326372136882
129.38848563711755,617.7877931846213,-2.5582549650882807,6.123283024066588,247,0,10967.427965170978,179121874233.82883,3049.470830724716,9616633.127755173,1336001326.0,0.9493928005611904
129.47134444962686,718.1239043934117,-2.149300133148812,4.013438251320454,235,1,12297.388494152949,180348423721.22385,3025.3414393291564,9510827.936778145,1336856885.0,2.023598396665831
126.90469608069496,596.037254949479,-2.498570445441211,5.927860386988174,246,2,10729.83103757313,172329452092.90536,3049.074332054684,9614587.25569266,1310354947.0,2.2060118783404854
126.40324588514032,510.6962776105516,-2.1781550073955227,7.707644866887746,241,0,7380.006789750288,170197369146.78357,3069.599447757488,9702266.649178095,1305177221.0,0.4965405345220949
125.54088129741658,468.6689863455305,-1.7738176091691622,3.7600019901258896,239,2,8672.050078147344,167499277793.44217,3078.9941822653946,9746401.19907195,1296272872.0,1.707093659862437
125.4829642214075,596.4869966013721,-1.5467770430948502,2.317400133811044,225,0,8946.117060628478,168664116578.53754,3044.2646629232454,9594776.145002555,1295674849.0,1.053499746641162
129.87239344442654,623.0050207086424,-1.2472587564560111,2.7151792661452365,214,0,7431.208703385976,180536227185.20667,3052.0093222957853,9610982.91295981,1340997918.0,1.399215303682883
124.89628390052437,582.7137638270295,-1.6318554841452175,2.873446793947524,205,0,8521.239473390244,167012582598.83698,3046.1498914490558,9603694.33491077,1289617079.0,0.8152821288509347
117.67245734445504,598.4024676814433,-1.9722470114632016,5.524731330836392,217,0,7149.533411450532,149102954556.9989,3021.711320153501,9494796.44593865,1215027429.0,0.7010434717070779
126.7718185959736,632.0793050423634,-2.4085771409940318,5.627190959735243,247,0,13196.85526251423,172294525683.1802,3040.682916396155,9578238.481672527,1308982920.0,3.6978889837612345
128.9250877245314,567.6684215928387,-2.1145475322537863,7.331399961162388,255,0,7214.098197790616,177436624548.19266,3059.878385802528,9660716.121662278,1331216509.0,0.4050840172122898
129.54166169515793,611.5621753722918,-2.260257756900905,5.310955257415225,235,0,15354.063436085624,179351657904.00043,3054.124699465141,9637334.425569674,1337582946.0,3.74049996492793
129.6084777072383,608.3162458249342,-2.1159512939519587,7.38781631252756,239,0,6799.437917834487,179686446967.00143,3050.9818293221347,9621749.268736448,1338272855.0,1.4348218107171908
126.89745933951504,633.7244378181758,-2.369794700598458,5.398098797531752,244,0,13253.730259110374,172639094300.21863,3040.581943547809,9577908.939875688,1310280224.0,1.1069685331415586
129.3343221793338,623.5619636380404,-2.2347864740321888,5.209819643356774,238,0,15941.985812160994,178902938407.3651,3050.9745564903947,9623866.724653346,1335442061.0,3.797382270048393
126.27168165350572,699.3889209709772,-1.7313506084476122,2.359381575135272,220,0,8864.068748891988,171778358025.21466,3019.4986908605665,9485097.133502204,1303818754.0,0.8017822915512232
129.5831582652043,1114.49080510476,-0.895585677353095,0.1699195744146275,255,0,7911.587755918323,184828831514.1802,2933.563992006783,9091120.373245671,1338011419.0,0.4641224125210043
129.43497063194204,658.9986651804596,-2.300463012104153,4.89475972706836,247,0,12490.102342094571,179635909418.48376,3040.0886796150285,9575475.073122542,1336481307.0,3.46206967790774
129.08311817030918,790.9424496771179,-2.094450596077098,3.477932591546933,249,4,9395.75246297922,180126807808.65405,3004.8235237527824,9420739.706774289,1332848253.0,0.8461079438266228
128.69960768985223,718.6009713976997,-2.1696380151048804,4.066410236266051,240,1,11435.727485824464,178316546016.86978,3022.584163320401,9498937.436671412,1328888314.0,2.623680847874433
129.47152875055784,637.465910431306,-2.4636049283608314,5.679335419739836,250,3,11743.037604376306,179529408881.82202,3045.1666915923897,9597643.407295965,1336858788.0,1.7567810806507322
127.03757579291045,730.5596129744056,-1.3052992657936666,3.5617009018886296,224,0,7683.743695518423,174122974089.82156,3014.9193844699,9458313.682716042,1311726997.0,1.320494170973863
128.1550576126841,617.5578386604009,-2.4083753083626283,5.757817329492427,243,0,13863.203789429346,175767581592.69275,3048.317376583097,9611682.781293817,1323265560.0,1.6506751850448578
125.7786503206042,575.5364780164058,-1.862655364312915,3.4469912474009954,219,3,8874.136623423808,169216203470.18866,3050.567582736784,9622369.617741477,1298727957.0,2.20312805742402
129.0611386136696,620.7059964325217,-2.372752321149446,5.742292088541262,248,0,15287.358411599584,178165021627.7956,3050.6110960198457,9622057.004727649,1332621303.0,0.877338525041309
129.54700574422324,634.3823483469668,-2.505819459555051,5.866893780111914,251,0,12072.925214506413,179691575944.7649,3046.333515012168,9602675.248773525,1337638126.0,3.692792294097632
127.17769253684855,613.2863911488123,-2.4032831601502034,8.047951214025417,221,0,7599.681312049048,173281146278.95523,3043.807644729124,9591594.31152154,1313173773.0,1.5861366910291914
129.2188089801718,616.4163158550499,-2.4669236061900537,5.743385896492432,227,0,10487.994175154134,178664920289.1817,3049.324788230837,9615340.230631784,1334249329.0,1.4906081095254728
126.46074167420788,618.1573064294527,-2.279437397727662,7.362527524073377,241,0,7525.5589416024095,171454907414.61664,3040.1451477150767,9577794.8421228,1305770894.0,0.8690302630630289
130.00745019323028,632.0319314078023,-2.3815918937099063,5.316076270966267,235,1,11108.195342104747,180923675425.24127,3047.51972746047,9607756.81454805,1342392447.0,1.753164226991202
126.78658852875364,704.3061465606688,-1.5685547611491937,1.8792606481003649,231,0,9188.440115455276,173168703213.2447,3020.2194404787338,9486733.799801003,1309135427.0,0.8463284749904584
126.54237420275078,813.1361190507693,-2.0115107238558623,3.1470265990304904,238,2,9171.05258600914,173653943323.46463,2991.2953486038614,9361527.473421428,1306613791.0,1.779004674629159
129.39933643917044,641.6503299106326,-2.239157619301265,5.089003477309586,232,0,15852.5062681113,179266244061.01956,3046.4655830597767,9604218.691814069,1336113366.0,2.169285576404936
128.88374591690632,457.0954181695368,-2.6400530857224878,10.48144884575943,228,0,7109.594016333937,176186347298.923,3088.4244167197558,9785546.82071513,1330789634.0,0.9532215410343708
126.82287557101328,593.3565598646763,-2.469437442869216,5.732481378177411,243,0,10229.11026696965,172097908448.14624,3049.403613740021,9615670.949992953,1309510109.0,1.971253386857237
129.05808723719443,627.0204313936508,-2.216044141137329,5.129242954047642,245,0,16371.646277012149,178187761314.18045,3049.744858402885,9618649.16498709,1332589796.0,1.1584241418190035
130.67637928376183,733.2365923413063,-1.0680100017396532,2.6485413643042204,229,0,7668.073878748796,183833808233.98987,3026.3922030313443,9501069.507990967,1349299477.0,1.194872891960821
129.23407535360985,629.5976336370977,-2.3744140596766297,5.45643465291368,238,1,12495.978470863203,178795613286.05588,3047.058186965089,9605770.2628598,1334406962.0,1.0368866002684174
129.12593089886943,655.9349019720689,-1.8309879998117384,4.193806324391576,239,2,22687.72308430967,178420478887.24948,3048.2340040514678,9613530.30014918,1333290316.0,4.099805342367209
129.5307190816061,660.5162816473172,-2.444452949371561,5.495861803620722,250,0,11539.505090044928,179930448740.27673,3039.3243056103206,9572432.25797682,1337469958.0,2.1309784879276896
128.1980966740219,1479.50645968994,-0.733749627396251,-0.336545922191847,252,0,7636.052337646537,184915437992.69662,2849.53602479808,8706502.1351219,1323709960.0,1.7280475078831448
129.39564306013537,606.1823230548098,-2.418257263876445,5.652743984428321,244,0,11919.205029306517,178999384115.46915,3053.0355974552235,9631901.997778775,1336075230.0,2.2728659261159554
126.12327204560668,640.5698754917754,-1.683657472303219,2.5770149575132733,227,0,8904.55592584022,170783531297.76398,3034.14987091777,9550661.11742127,1302286350.0,1.778200317680205
129.48218091823895,615.2785140027395,-2.3643437132644056,5.497903792804838,253,0,13279.345504601377,179290352805.96942,3051.7531205103637,9626342.583196884,1336968777.0,0.4484534699520415
128.52381433390565,689.5333337892627,-1.6193863046173758,2.098957647688292,229,0,9043.281149437096,177598502557.05206,3028.332925789988,9523733.310137954,1327073159.0,1.924455256841617
126.42236621088908,646.3266201953518,-1.4052290832088916,1.8613719385686247,226,6,8807.44262501402,171624628848.40686,3033.8777371056917,9547485.037519468,1305374648.0,1.0677944266599468
129.04266726350596,835.438254972128,-1.338767492058172,1.114692936647805,236,3,9425.288981256725,180477880570.62012,2993.89271814224,9372560.459906705,1332430577.0,1.958550340524003
129.06573451523528,575.6042270889308,-2.3930374228948783,6.020821264336137,239,0,14322.551187315168,177740140393.48633,3061.5209463285023,9669462.522183776,1332668758.0,2.876339135750313
